Claim_Probability,Predicted_Severity,Risk_Based_Premium
0.0,7034.049,0.0
0.0,4911.1904,0.0
0.0,13983.507,0.0
0.0,2031.0073,0.0
0.0,17670.41,0.0
0.0,53327.977,0.0
0.0,4362.1265,0.0
0.0,19672.523,0.0
0.0,5734.0386,0.0
0.0,48653.137,0.0
0.0,5801.9478,0.0
0.0,2985.5747,0.0
0.0,24832.152,0.0
0.0,1324.4855,0.0
0.0,39328.504,0.0
0.0,64273.113,0.0
0.0,19457.371,0.0
0.0,5172.355,0.0
0.0,22796.285,0.0
0.0,41224.12,0.0
0.0,3870.518,0.0
0.0,10789.49,0.0
0.0,39431.555,0.0
0.000588235294117647,1659.8036,1.2204438153435202
0.0,5899.0444,0.0
0.0,1655.5481,0.0
0.0,978.3637,0.0
0.0,623.91815,0.0
0.0,1935.9395,0.0
0.0,7354.6597,0.0
0.0,46543.312,0.0
0.0,1593.413,0.0
0.0,50061.492,0.0
0.0,8146.5635,0.0
0.0,59115.645,0.0
0.0,51848.07,0.0
0.0,604.58295,0.0
0.0,29373.709,0.0
0.0,5081.868,0.0
0.0,395.0217,0.0
0.0,4503.8735,0.0
0.0,33534.29,0.0
0.0,12234.959,0.0
0.0,4752.189,0.0
0.0,3824.028,0.0
0.0,37424.637,0.0
0.0,4124.7554,0.0
0.0,10698.431,0.0
0.0,35123.29,0.0
0.11549486624486624,21237.148,3065.9770227642907
0.0,29432.809,0.0
0.0,3119.6829,0.0
0.0,23767.713,0.0
0.0,81345.734,0.0
0.0,3447.2795,0.0
0.0,4059.5896,0.0
0.0,28729.213,0.0
0.0,4160.368,0.0
0.14609956709956712,42636.08,7786.390696107279
0.0,38457.906,0.0
0.0,19275.201,0.0
0.003993006993006993,2385.685,11.907571402596426
0.0,2304.436,0.0
0.0,383.9797,0.0
0.0,1853.7883,0.0
0.0,3689.869,0.0
0.0,1290.3306,0.0
0.0,34158.56,0.0
0.0,4018.9172,0.0
0.0,2404.796,0.0
0.0,13153.191,0.0
0.0,-515.51575,-0.0
0.0,3318.3147,0.0
0.0,3436.4268,0.0
0.0,4024.6882,0.0
0.0,5738.341,0.0
0.0,10554.115,0.0
0.0,3186.9875,0.0
0.0,3848.6064,0.0
0.0,49444.574,0.0
0.0,6696.8315,0.0
0.0,7038.7495,0.0
0.0,47965.293,0.0
0.0,30333.924,0.0
0.0,37893.652,0.0
0.0,53292.27,0.0
0.0,5130.2183,0.0
0.0,31929.082,0.0
0.0,19801.67,0.0
0.0,4347.6177,0.0
0.0,30466.988,0.0
0.0,9094.566,0.0
0.0,2511.9473,0.0
0.0,466.9532,0.0
0.0,1282.1726,0.0
0.0,31022.309,0.0
0.0,33370.63,0.0
0.0,3402.722,0.0
0.0,6253.0854,0.0
0.0,7020.998,0.0
0.0,4771.267,0.0
0.0,40068.086,0.0
0.0,4616.315,0.0
0.0,3835.1267,0.0
0.0,6860.697,0.0
0.0,2433.3381,0.0
0.0,35743.918,0.0
0.0,592.144,0.0
0.0,5333.197,0.0
0.0,2094.3142,0.0
0.0,3701.697,0.0
0.0,3264.7842,0.0
0.0,3762.6638,0.0
0.0,1413.2584,0.0
0.0,16928.818,0.0
0.0,4921.8594,0.0
0.0,5048.237,0.0
0.0,48023.695,0.0
0.0,2579.568,0.0
0.0,4444.6196,0.0
0.0,4730.3096,0.0
0.0,3067.638,0.0
0.0,4456.931,0.0
0.0,3323.8792,0.0
0.0,4934.804,0.0
0.0,37890.613,0.0
0.0,3631.099,0.0
0.0,2089.7507,0.0
0.0,73406.8,0.0
0.0,9303.193,0.0
0.0,-1097.8889,-0.0
0.0,49052.96,0.0
0.0,32457.979,0.0
0.0,4653.343,0.0
0.0,5824.489,0.0
0.0,319.6329,0.0
0.0,68650.5,0.0
0.0,30980.543,0.0
0.0,5200.0356,0.0
0.0,5933.392,0.0
0.0,6755.823,0.0
0.0,3327.018,0.0
0.0,39105.51,0.0
0.0,3302.725,0.0
0.0,41436.652,0.0
0.0,5426.1978,0.0
0.0,6675.207,0.0
0.0,-12407.72,-0.0
0.0,27623.777,0.0
0.0,148.07257,0.0
0.0,-5612.107,-0.0
0.0,3568.768,0.0
0.0,2143.1145,0.0
0.0,25197.488,0.0
0.0,36835.52,0.0
0.0,9128.195,0.0
0.0,3135.909,0.0
0.0,826.8209,0.0
0.0,3674.1926,0.0
0.0,4365.481,0.0
0.0,53859.48,0.0
0.0,3567.413,0.0
0.0,16169.351,0.0
0.0,48992.184,0.0
0.0,3057.816,0.0
0.0,62324.387,0.0
0.0,4194.3374,0.0
0.0,72733.29,0.0
0.0,8238.675,0.0
0.0,589.2151,0.0
0.0,6803.9883,0.0
0.0,57743.53,0.0
0.0,3832.1316,0.0
0.0,60234.305,0.0
0.0,22611.383,0.0
0.0,5081.868,0.0
0.0,42427.297,0.0
0.0,20365.371,0.0
0.0,10459.605,0.0
0.0,6213.0317,0.0
0.0,24300.436,0.0
0.0,3932.9473,0.0
0.0,24351.803,0.0
0.0,36813.09,0.0
0.0,1344.9379,0.0
0.0,8907.579,0.0
0.0,1959.0315,0.0
0.0,3178.6208,0.0
0.0,52243.668,0.0
0.0,3322.7961,0.0
0.0,3819.3452,0.0
0.0,42207.227,0.0
0.0,4715.155,0.0
0.0,5886.6577,0.0
0.0,3853.2969,0.0
0.0,-2463.9543,-0.0
0.0,-2270.5347,-0.0
0.0,2618.2502,0.0
0.0,5627.0015,0.0
0.0,45563.547,0.0
0.0,3501.973,0.0
0.0,3057.9834,0.0
0.0,23601.59,0.0
0.0,4358.559,0.0
0.0,22756.688,0.0
0.0,3671.941,0.0
0.11772980450921626,23535.914,3463.5982019047988
0.0,17063.098,0.0
0.0,1808.1968,0.0
0.0,34222.78,0.0
0.0,47298.055,0.0
0.0,3032.773,0.0
0.0,-1038.5688,-0.0
0.0,10283.016,0.0
0.0,3502.8328,0.0
0.0,5011.008,0.0
0.0,2946.3433,0.0
0.0,3603.0986,0.0
0.0,43892.156,0.0
0.0,15609.383,0.0
0.0,-1285.315,-0.0
0.0,51063.95,0.0
0.0,3888.746,0.0
0.0,15298.396,0.0
0.0,-452.08417,-0.0
0.0,2979.0522,0.0
0.0,48866.082,0.0
0.0,45664.668,0.0
0.0,41551.258,0.0
0.0,4104.024,0.0
0.0,3020.6135,0.0
0.0,2455.3813,0.0
0.0,3513.4702,0.0
0.0,8173.19,0.0
0.0,5018.8296,0.0
0.0,37181.277,0.0
0.0,-262.08847,-0.0
0.0,4908.939,0.0
0.0,10999.473,0.0
0.0,46922.953,0.0
0.0,5768.6807,0.0
0.0,1665.6786,0.0
0.0,2866.8057,0.0
0.0,2709.3994,0.0
0.0,44573.266,0.0
0.0,4867.067,0.0
0.0,3081.252,0.0
0.0,4337.973,0.0
0.0,3021.363,0.0
0.0,42159.21,0.0
0.0,3990.8562,0.0
0.0,2668.7478,0.0
0.0,26689.059,0.0
0.0,4484.0605,0.0
0.0,29228.018,0.0
0.0,12495.912,0.0
0.0,7080.4717,0.0
0.0,74900.055,0.0
0.0,3272.0674,0.0
0.0,3866.422,0.0
0.0,7220.9956,0.0
0.0,5176.2695,0.0
0.0,-925.6688,-0.0
0.0,61862.69,0.0
0.0,3404.848,0.0
0.0,2353.7886,0.0
0.0,2373.0881,0.0
0.0,4390.0645,0.0
0.0,4692.5317,0.0
0.0,3793.904,0.0
0.0,4198.025,0.0
0.0,35574.95,0.0
0.0,4387.59,0.0
0.0,5347.895,0.0
0.0,2988.2156,0.0
0.0,4206.2993,0.0
0.0,22651.143,0.0
0.0,786.19244,0.0
0.0,6013.0864,0.0
0.0,2517.3154,0.0
0.0,15685.295,0.0
0.0,4715.1606,0.0
0.0,54261.95,0.0
0.0,6744.939,0.0
0.0,3404.447,0.0
0.0,4327.185,0.0
0.0,4220.1616,0.0
0.0,3888.1123,0.0
0.0,5319.09,0.0
0.0,5056.9233,0.0
0.0,25626.412,0.0
0.0,5354.973,0.0
0.0,50584.203,0.0
0.0,41123.094,0.0
0.0,4912.8223,0.0
0.0,1538.1659,0.0
0.0,7295.267,0.0
0.0,27532.709,0.0
0.0,4308.232,0.0
0.0,2476.3594,0.0
0.0,3567.6348,0.0
0.0,21512.766,0.0
0.0,5049.347,0.0
0.0,3109.176,0.0
0.0,4041.1917,0.0
0.0,8709.296,0.0
0.0,48756.33,0.0
0.0,-1706.6936,-0.0
0.0,4156.336,0.0
0.0,78260.14,0.0
0.0,4633.7734,0.0
0.0,42734.945,0.0
0.0,32741.943,0.0
0.0,47444.477,0.0
0.0,1745.101,0.0
0.0,34019.92,0.0
0.0,16404.947,0.0
0.13771611721611715,25916.467,4461.393974032557
0.0,43607.25,0.0
0.0,25651.508,0.0
0.0,24536.77,0.0
0.0,6910.858,0.0
0.0,88106.71,0.0
0.0,2796.1064,0.0
0.0,4848.996,0.0
0.0,6661.2114,0.0
0.0,31801.627,0.0
0.0,2780.6724,0.0
0.0,16577.895,0.0
0.0,3423.5088,0.0
0.0,3218.2505,0.0
0.0,23270.56,0.0
0.0,49110.848,0.0
0.0,19321.564,0.0
0.1425340631590631,14003.778,2495.0192794661757
0.0,2114.3552,0.0
0.0,5036.107,0.0
0.0,4005.4827,0.0
0.0,2996.6016,0.0
0.0,2266.0708,0.0
0.08144944529155057,30246.318,3079.4323156034197
0.11455846604376013,1365.0146,195.46748031532815
0.0,2433.3381,0.0
0.0,4787.139,0.0
0.0,33247.75,0.0
0.0,41812.176,0.0
0.0,1336.624,0.0
0.0,3148.4563,0.0
0.0,-86.71012,-0.0
0.0,7391.162,0.0
0.0,25496.387,0.0
0.10956384954914361,3534.5222,484.069825486548
0.0,14591.667,0.0
0.0,24900.057,0.0
0.0,1208.2988,0.0
0.0,38948.652,0.0
0.0,20766.08,0.0
0.0,41657.88,0.0
0.0,82659.97,0.0
0.0,3579.7036,0.0
0.0,4924.147,0.0
0.0,20887.29,0.0
0.0,6657.175,0.0
0.0,3343.244,0.0
0.0,2947.3315,0.0
0.0,56241.277,0.0
0.0,35854.51,0.0
0.0,25893.871,0.0
0.0,11537.155,0.0
0.0,1909.7836,0.0
0.0,2806.2441,0.0
0.0,31570.36,0.0
0.0,2395.4946,0.0
0.0,2967.0,0.0
0.0,4886.4146,0.0
0.0,802.2771,0.0
0.0,23849.58,0.0
0.0,50812.152,0.0
0.0,2957.7205,0.0
0.0,28352.771,0.0
0.0,18651.299,0.0
0.0,8566.662,0.0
0.0,18526.2,0.0
0.0,43397.66,0.0
0.0,6420.0073,0.0
0.0,30116.27,0.0
0.0,3188.0486,0.0
0.0,34614.12,0.0
0.0,4806.232,0.0
0.0,4197.8213,0.0
0.0,3155.311,0.0
0.0,99836.22,0.0
0.0,29128.277,0.0
0.0,2242.854,0.0
0.0,74677.55,0.0
0.0,5779.5566,0.0
0.0,8907.262,0.0
0.0,32289.21,0.0
0.0,4880.6963,0.0
0.0,4987.765,0.0
0.0,15476.121,0.0
0.0,23630.844,0.0
0.0,2915.7925,0.0
0.0,1424.481,0.0
0.0,3049.568,0.0
0.0,23954.043,0.0
0.18015293040293034,9989.995,2249.658618840367
0.0,31598.0,0.0
0.0,6168.778,0.0
0.0,3956.7568,0.0
0.0,1399.4503,0.0
0.0,19839.244,0.0
0.0,2567.859,0.0
0.0,6191.094,0.0
0.0,3523.984,0.0
0.0,5744.4424,0.0
0.0,-1021.4182,-0.0
0.0,23927.713,0.0
0.0,885.3489,0.0
0.0,1489.2258,0.0
0.0,6525.5547,0.0
0.0,76293.58,0.0
0.0,6210.779,0.0
0.0,2231.8657,0.0
0.0,19945.771,0.0
0.0,38276.918,0.0
0.06839677553717126,21124.963,1806.0991813264382
0.0,44643.85,0.0
0.0,5764.698,0.0
0.0,56489.164,0.0
0.0,20453.31,0.0
0.13163457375957374,719.9454,118.46212796934674
0.0,10350.538,0.0
0.0,8794.208,0.0
0.0,4172.652,0.0
0.0,28281.645,0.0
0.0,5251.1294,0.0
0.0,5298.235,0.0
0.0,3549.0872,0.0
0.0,4617.1377,0.0
0.0,13098.991,0.0
0.2863095238095237,29322.125,10494.004557291662
0.0,32176.953,0.0
0.0,3747.7039,0.0
0.0,4343.6353,0.0
0.0,1027.8549,0.0
0.0,15130.253,0.0
0.24695634920634915,10371.801,3201.7275695413246
0.0,67416.375,0.0
0.0,37930.676,0.0
0.0,5757.6216,0.0
0.0,1946.2966,0.0
0.0,4435.524,0.0
0.0,9995.782,0.0
0.0,51703.824,0.0
0.0,5626.552,0.0
0.0,33108.207,0.0
0.0,5891.458,0.0
0.0,11489.335,0.0
0.0,5448.4165,0.0
0.0,17962.29,0.0
0.0,2021.3839,0.0
0.0,8543.144,0.0
0.0,6469.927,0.0
0.0,21282.28,0.0
0.0,9987.067,0.0
0.0,6550.31,0.0
0.0,53585.812,0.0
0.0,1275.1222,0.0
0.0,26161.74,0.0
0.0,4863.836,0.0
0.0,1862.121,0.0
0.0,19259.125,0.0
0.0,5614.511,0.0
0.0,3717.0078,0.0
0.0,3772.643,0.0
0.1183999056499056,9610.083,1422.291151765951
0.0,34421.684,0.0
0.0,84286.266,0.0
0.0,55371.387,0.0
0.0,50933.676,0.0
0.0,6343.246,0.0
0.0,707.6183,0.0
0.0,66180.86,0.0
0.0,4121.301,0.0
0.0,5403.726,0.0
0.0,2480.4417,0.0
0.0,31068.45,0.0
0.0,4887.3887,0.0
0.0,17418.412,0.0
0.0,1617.0056,0.0
0.0,9352.016,0.0
0.0,31265.904,0.0
0.0,1244.8214,0.0
0.0,480.6222,0.0
0.0,34634.945,0.0
0.0,5573.6636,0.0
0.0,39423.48,0.0
0.0,17617.771,0.0
0.0,2846.96,0.0
0.0,8281.66,0.0
0.0,3951.8684,0.0
0.0,3869.3809,0.0
0.0,12151.487,0.0
0.0,1336.624,0.0
0.0,34083.758,0.0
0.0,18294.346,0.0
0.0,984.95337,0.0
0.0,5817.1567,0.0
0.0,5061.458,0.0
0.0,49807.92,0.0
0.0,76395.1,0.0
0.0,52855.195,0.0
0.0,2387.2576,0.0
0.0,1787.1357,0.0
0.0,15721.106,0.0
0.0,2015.5499,0.0
0.0,48647.3,0.0
0.0,6935.5503,0.0
0.0,4261.3867,0.0
0.0,6563.8433,0.0
0.0,44728.29,0.0
0.0,70259.77,0.0
0.11413070263070256,1816.1182,259.09355265604336
0.0,25638.0,0.0
0.0,3800.526,0.0
0.0,4758.353,0.0
0.0,2571.77,0.0
0.0,10106.432,0.0
0.0,122759.09,0.0
0.0,23324.11,0.0
0.0,36563.14,0.0
0.0,2513.542,0.0
0.0,21121.264,0.0
0.0,-1122.981,-0.0
0.0,32880.61,0.0
0.0,35387.516,0.0
0.0,12680.701,0.0
0.0,70267.41,0.0
0.0,5353.7974,0.0
0.0,4286.67,0.0
0.0,4839.6655,0.0
0.0,23652.03,0.0
0.0,53720.28,0.0
0.0,2472.2258,0.0
0.0,2074.7544,0.0
0.0,21880.139,0.0
0.0,49304.73,0.0
0.0,9684.106,0.0
0.0,14464.3545,0.0
0.0,4043.2969,0.0
0.0,3244.883,0.0
0.0,2646.27,0.0
0.0,-109.861725,-0.0
0.0,29089.312,0.0
0.0,6818.131,0.0
0.0,33341.453,0.0
0.0,2220.7295,0.0
0.0,1413.094,0.0
0.0,121.214966,0.0
0.0,-979.7018,-0.0
0.0,2452.6606,0.0
0.0,3143.96,0.0
0.0,44508.992,0.0
0.0,-775.62494,-0.0
0.0,5105.695,0.0
0.0,2316.758,0.0
0.0,3265.1758,0.0
0.0,2395.4946,0.0
0.0,1046.7108,0.0
0.0,50653.05,0.0
0.0,2789.2024,0.0
0.0,34932.934,0.0
0.0,4016.16,0.0
0.0,26545.896,0.0
0.0,124518.76,0.0
0.0,26425.652,0.0
0.0,98974.945,0.0
0.0,4669.583,0.0
0.0,58278.25,0.0
0.0,4930.8413,0.0
0.0,53380.473,0.0
0.0,86705.36,0.0
0.0,-1420.6036,-0.0
0.0,5037.3354,0.0
0.0,8625.143,0.0
0.0,4646.291,0.0
0.0,4957.023,0.0
0.0,25323.65,0.0
0.0,4751.3276,0.0
0.0,-6929.948,-0.0
0.0,9366.742,0.0
0.0,2300.8801,0.0
0.0,16357.493,0.0
0.0,5932.194,0.0
0.0,5889.3594,0.0
0.0,4637.966,0.0
0.0,33940.85,0.0
0.0,23972.156,0.0
0.0,23481.146,0.0
0.0,6987.186,0.0
0.0,2723.7822,0.0
0.0,28632.5,0.0
0.0,6064.0044,0.0
0.0,23212.31,0.0
0.0,-4035.8396,-0.0
0.0,2236.2566,0.0
0.0,678.94916,0.0
0.0,5125.167,0.0
0.0,6715.3193,0.0
0.0,20934.18,0.0
0.0,4643.249,0.0
0.0,8144.322,0.0
0.0,5092.923,0.0
0.0,25108.367,0.0
0.0,43638.7,0.0
0.0,49058.598,0.0
0.0,5052.4575,0.0
0.0,32379.684,0.0
0.0,2789.2024,0.0
0.0,2739.1775,0.0
0.0,3111.9966,0.0
0.0,43136.004,0.0
0.0,3698.4067,0.0
0.0,3852.7795,0.0
0.0,1705.8479,0.0
0.0,9424.0625,0.0
0.0,7502.328,0.0
0.0,44388.883,0.0
0.0,2089.7507,0.0
0.0,6206.7593,0.0
0.0,67402.96,0.0
0.0,-1107.5684,-0.0
0.0,4259.9717,0.0
0.0,30353.484,0.0
0.0,3154.3245,0.0
0.0,42159.53,0.0
0.0,50987.17,0.0
0.0,6819.195,0.0
0.0,4451.332,0.0
0.0,49599.758,0.0
0.0,1557.382,0.0
0.0,5212.042,0.0
0.0,22389.334,0.0
0.0,5162.0894,0.0
0.0,42387.926,0.0
0.0,2583.466,0.0
0.0,4276.2466,0.0
0.0,35605.48,0.0
0.0,3609.0989,0.0
0.0,4858.5195,0.0
0.0,31315.627,0.0
0.0,3503.1243,0.0
0.0,29947.707,0.0
0.0,57753.086,0.0
0.0,2110.992,0.0
0.0,4380.2793,0.0
0.0,77160.35,0.0
0.0,6085.511,0.0
0.0,2393.8425,0.0
0.0,3567.413,0.0
0.0,4267.409,0.0
0.0,2996.8967,0.0
0.0,2709.3994,0.0
0.0,-964.7628,-0.0
0.0,65288.496,0.0
0.0,2706.0342,0.0
0.0,8135.7026,0.0
0.0,35115.477,0.0
0.0,36138.855,0.0
0.0,15037.013,0.0
0.0,5064.873,0.0
0.0,5687.4663,0.0
0.07614452601062506,60129.348,5723.150845766557
0.0,4836.099,0.0
0.0,32356.941,0.0
0.0,606.45197,0.0
0.0,2169.6912,0.0
0.0,4464.025,0.0
0.0,465.01886,0.0
0.0,3406.2773,0.0
0.0,3985.7778,0.0
0.0,71303.695,0.0
0.0,146407.03,0.0
0.0,3783.97,0.0
0.0,74961.92,0.0
0.0,7263.2,0.0
0.0,3925.5933,0.0
0.0,3379.6536,0.0
0.0,-7935.371,-0.0
0.0,3514.6345,0.0
0.0,4198.936,0.0
0.0,3151.4106,0.0
0.0,5693.469,0.0
0.0,98544.4,0.0
0.0,4990.4644,0.0
0.0,43981.65,0.0
0.0,705.1386,0.0
0.0,49712.188,0.0
0.0,45870.367,0.0
0.0,20225.076,0.0
0.0,3034.04,0.0
0.0,33494.0,0.0
0.0,17003.525,0.0
0.0,4676.136,0.0
0.0,5134.476,0.0
0.0,9240.13,0.0
0.0,3068.218,0.0
0.0,2131.8604,0.0
0.0,69143.414,0.0
0.0,6422.487,0.0
0.0,25787.014,0.0
0.0,3125.1914,0.0
0.0,34740.24,0.0
0.0,4365.4727,0.0
0.0,4521.202,0.0
0.0,76459.27,0.0
0.0,56799.785,0.0
0.0,29015.523,0.0
0.0,3952.6143,0.0
0.0,31451.922,0.0
0.0,5085.1,0.0
0.0,5309.2725,0.0
0.0,8636.889,0.0
0.0,25695.361,0.0
0.0,33633.36,0.0
0.0,12238.848,0.0
0.27869047619047604,125.22855,43.625006604194624
0.0,6316.9263,0.0
0.0,5990.4204,0.0
0.0,38007.406,0.0
0.12507622932622928,37188.285,5814.213103065416
0.0,5269.2905,0.0
0.0,2020.7874,0.0
0.0,26731.709,0.0
0.0,5997.5107,0.0
0.0,-411.1349,-0.0
0.0,3938.674,0.0
0.0,724.0128,0.0
0.0,1879.218,0.0
0.0,7003.537,0.0
0.0,23955.537,0.0
0.0,6558.8623,0.0
0.0,18383.715,0.0
0.0,3141.5093,0.0
0.0,541.5574,0.0
0.0,30413.465,0.0
0.0,3784.578,0.0
0.0,3809.2168,0.0
0.0,3937.3416,0.0
0.0,4565.8438,0.0
0.0,25539.646,0.0
0.0,3561.7927,0.0
0.0,4876.524,0.0
0.0,4640.7236,0.0
0.0,32620.248,0.0
0.0,34352.832,0.0
0.0,815.2304,0.0
0.0,36662.71,0.0
0.0,1387.3789,0.0
0.0,1139.5881,0.0
0.0,1985.158,0.0
0.0,6422.487,0.0
0.0,735.1795,0.0
0.0,3809.2168,0.0
0.0,7294.2817,0.0
0.0,2403.7017,0.0
0.0,53041.215,0.0
0.0,14402.127,0.0
0.0,14214.769,0.0
0.0,37688.324,0.0
0.0,43856.06,0.0
0.0,32038.047,0.0
0.0,24890.555,0.0
0.0,2668.2334,0.0
0.0,1613.583,0.0
0.0,-1423.7319,-0.0
0.0,415.21054,0.0
0.0,4454.971,0.0
0.0,47326.094,0.0
0.0,95825.77,0.0
0.0,4350.7656,0.0
0.0,35535.773,0.0
0.0,8145.4966,0.0
0.0,3292.326,0.0
0.0,4068.6558,0.0
0.005833333333333333,36423.504,265.5880493164062
0.0,3776.1946,0.0
0.0,3714.3557,0.0
0.0,37640.984,0.0
0.0,3664.493,0.0
0.0,1477.3428,0.0
0.0,3569.2202,0.0
0.0,27044.904,0.0
0.0,3921.5227,0.0
0.0,4662.695,0.0
0.0,61224.438,0.0
0.0,9654.124,0.0
0.0,1773.2433,0.0
0.0,1038.1534,0.0
0.0,3168.4587,0.0
0.0,4264.8022,0.0
0.0,4060.46,0.0
0.0,2796.5032,0.0
0.0,-6929.948,-0.0
0.0,47070.47,0.0
0.0,77163.734,0.0
0.0,73502.71,0.0
0.02636904761904762,19686.768,648.901639665876
0.0,4801.669,0.0
0.0,17770.227,0.0
0.0,4934.804,0.0
0.0,30452.404,0.0
0.0,20022.3,0.0
0.0,-2478.763,-0.0
0.0,3770.5396,0.0
0.0,51563.484,0.0
0.0,3963.576,0.0
0.0,2095.0032,0.0
0.0,4527.9253,0.0
0.0,30856.943,0.0
0.0,2646.8975,0.0
0.0,2895.0952,0.0
0.0,5097.4395,0.0
0.0,4908.3687,0.0
0.0,10465.293,0.0
0.0,4077.96,0.0
0.11879628704628703,2760.6562,409.9446403889079
0.0,3363.004,0.0
0.0,4744.2676,0.0
0.0,6408.6885,0.0
0.0,13715.133,0.0
0.0,4914.2437,0.0
0.0,4104.567,0.0
0.0,33478.887,0.0
0.0,1652.5238,0.0
0.0,1894.0725,0.0
0.0,2523.0762,0.0
0.0,5730.791,0.0
0.0,20614.84,0.0
0.0,19114.168,0.0
0.0,8153.2773,0.0
0.0,81497.33,0.0
0.0,9952.374,0.0
0.0,5767.327,0.0
0.0,61460.773,0.0
0.0,61687.074,0.0
0.0,27325.344,0.0
0.0,4324.8057,0.0
0.0,26314.027,0.0
0.189511655011655,4531.544,1073.4754910427707
0.0,3312.57,0.0
0.0,3704.4153,0.0
0.0,13777.126,0.0
0.0,6480.2837,0.0
0.0,53017.543,0.0
0.21849314574314568,34811.344,9507.550004354367
0.0,814.3236,0.0
0.0,14037.132,0.0
0.0,42912.477,0.0
0.0,2597.5168,0.0
0.0,13490.6,0.0
0.0,50094.29,0.0
0.0,4957.023,0.0
0.0,235.98209,0.0
0.0,23782.854,0.0
0.0,3045.6868,0.0
0.0,11239.972,0.0
0.0,4675.298,0.0
0.0,6742.105,0.0
0.00125,2585.571,4.03995475769043
0.0,41052.03,0.0
0.0,55164.63,0.0
0.0,3568.3906,0.0
0.0,6547.5757,0.0
0.0,4083.1284,0.0
0.0,-516.37,-0.0
0.0,3487.996,0.0
0.0,14810.4795,0.0
0.0,4428.791,0.0
0.0,3715.9617,0.0
0.0,78059.164,0.0
0.0,60001.64,0.0
0.0,4765.113,0.0
0.0,17704.572,0.0
0.0,5629.108,0.0
0.0,3688.363,0.0
0.0,7072.6807,0.0
0.0,12769.81,0.0
0.0,842.0633,0.0
0.0,2853.9688,0.0
0.0,12773.326,0.0
0.0,5950.357,0.0
0.09851328246916484,6184.656,761.5884250359338
0.0,49667.01,0.0
0.0,4325.6616,0.0
0.0,3411.6816,0.0
0.0,957.5607,0.0
0.0,3105.0405,0.0
0.0,27742.65,0.0
0.0,31871.855,0.0
0.0,9080.721,0.0
0.0,31259.596,0.0
0.0,56097.316,0.0
0.0,2313.4111,0.0
0.0,5208.205,0.0
0.0,5620.0015,0.0
0.0,31925.172,0.0
0.0,4823.0996,0.0
0.0,34192.477,0.0
0.0,6240.6074,0.0
0.006000000000000001,8195.351,61.46512939453126
0.0,27851.795,0.0
0.0,2591.9077,0.0
0.0,2595.1372,0.0
0.0,39368.355,0.0
0.0,57918.496,0.0
0.0,755.2627,0.0
0.0,6575.249,0.0
0.0,3288.0027,0.0
0.0,4116.773,0.0
0.0,3925.5933,0.0
0.0,39576.883,0.0
0.0,1114.5085,0.0
0.0,47831.4,0.0
0.0,27755.371,0.0
0.0,33340.72,0.0
0.0,4242.2686,0.0
0.0,4882.1895,0.0
0.0,33114.324,0.0
0.0,4087.6013,0.0
0.11607160894660891,1419.0868,205.89460897676867
0.0,1577.7612,0.0
0.0,5035.1045,0.0
0.0,2819.0479,0.0
0.0,3705.5552,0.0
0.0,2787.0376,0.0
0.0,-2198.9373,-0.0
0.0,21891.912,0.0
0.0,3864.7913,0.0
0.0,4777.3696,0.0
0.0,12615.907,0.0
0.0,2658.4517,0.0
0.0,47839.336,0.0
0.0,3757.3306,0.0
0.0,1293.8119,0.0
0.0,1644.2524,0.0
0.0,674.59955,0.0
0.0,3235.899,0.0
0.0,-829.11456,-0.0
0.0,-889.29236,-0.0
0.0,1708.7299,0.0
0.0,54254.516,0.0
0.0,1438.577,0.0
0.0,2376.797,0.0
0.0,36501.547,0.0
0.0,4618.2466,0.0
0.0,5605.2075,0.0
0.0,44117.656,0.0
0.0,4413.049,0.0
0.0,5971.6367,0.0
0.0,22453.973,0.0
0.0,18524.264,0.0
0.0,18632.326,0.0
0.0,50151.29,0.0
0.0,28360.48,0.0
0.0,16607.393,0.0
0.0,6720.311,0.0
0.0,2547.2231,0.0
0.0,4126.157,0.0
0.0,26308.59,0.0
0.0,4697.99,0.0
0.0,36654.758,0.0
0.0,35575.41,0.0
0.0,6110.0825,0.0
0.0,31798.7,0.0
0.0,6388.1255,0.0
0.0,8315.856,0.0
0.0,5294.259,0.0
0.0,53619.082,0.0
0.0,4361.29,0.0
0.0,-5599.3203,-0.0
0.0,3531.5679,0.0
0.0,31858.416,0.0
0.0,42734.598,0.0
0.0,4705.692,0.0
0.0,11855.103,0.0
0.0,9130.871,0.0
0.0,6886.517,0.0
0.09016651812240047,33283.69,3751.3432054525315
0.0,58181.08,0.0
0.0,4400.149,0.0
0.0,3177.399,0.0
0.0,1195.9119,0.0
0.0,2834.673,0.0
0.0,3743.5183,0.0
0.0,14694.36,0.0
0.0,27093.793,0.0
0.0,2835.137,0.0
0.0,20956.918,0.0
0.0,5514.2524,0.0
0.0,3857.5505,0.0
0.0,1861.2063,0.0
0.0,3844.0708,0.0
0.0,2446.9075,0.0
0.0,2402.6885,0.0
0.0,5034.9004,0.0
0.0,37134.992,0.0
0.0,7014.29,0.0
0.0,-286.98822,-0.0
0.0,39832.418,0.0
0.0,3890.6099,0.0
0.0,2105.3667,0.0
0.0,83530.25,0.0
0.0,2753.299,0.0
0.0,4643.8433,0.0
0.0,2269.9836,0.0
0.0,5398.2803,0.0
0.0,3061.7148,0.0
0.0,62336.027,0.0
0.0,56701.316,0.0
0.0,6454.291,0.0
